esteira_id,id,v_rolo,v_esteira,data,hora
9,559,20.56,19.02,2022-05-12,22:29:58
9,560,14.39,17.1,2022-05-12,22:30:58
9,561,20.21,15.28,2022-05-12,22:31:58
9,562,20.34,18.55,2022-05-12,22:32:58
9,563,6.3,1.25,2022-05-12,22:33:58
9,564,13.75,15.23,2022-05-12,22:34:58
9,565,11.61,3.91,2022-05-12,22:35:58
9,566,3.2,3.98,2022-05-12,22:36:58
9,567,10.07,10.28,2022-05-12,22:37:58
9,568,7.29,8.61,2022-05-12,22:38:58
9,569,15.0,1.33,2022-05-12,22:39:58
9,570,19.28,3.18,2022-05-12,22:40:58
9,571,5.72,16.93,2022-05-12,22:41:58
9,572,6.9,10.33,2022-05-12,22:42:58
9,573,5.47,11.75,2022-05-12,22:43:58
9,574,13.08,8.58,2022-05-12,22:44:58
9,575,12.29,12.97,2022-05-12,22:45:58
9,576,7.06,14.06,2022-05-12,22:46:58
9,577,12.86,15.93,2022-05-12,22:47:58
9,578,13.59,17.16,2022-05-12,22:48:58
9,579,3.48,18.08,2022-05-12,22:49:58
9,580,1.24,3.49,2022-05-12,22:50:58
9,581,7.62,11.91,2022-05-12,22:51:58
9,582,17.7,12.98,2022-05-12,22:52:58
9,583,12.11,2.76,2022-05-12,22:53:58
9,584,12.15,17.49,2022-05-12,22:54:58
9,585,18.45,15.01,2022-05-12,22:55:58
9,586,17.93,12.26,2022-05-12,22:56:58
9,587,3.16,4.96,2022-05-12,22:57:58
9,588,4.67,6.21,2022-05-12,22:58:58
9,589,3.12,9.86,2022-05-12,22:59:58
9,590,3.46,6.5,2022-05-12,23:00:58
9,591,14.65,17.07,2022-05-12,23:01:58
9,592,9.09,17.78,2022-05-12,23:02:58
9,593,6.82,9.47,2022-05-12,23:03:58
9,594,8.19,20.54,2022-05-12,23:04:58
9,595,6.53,17.74,2022-05-12,23:05:58
9,596,16.4,2.25,2022-05-12,23:06:58
9,597,5.86,17.84,2022-05-12,23:07:58
9,598,1.96,11.18,2022-05-12,23:08:58
9,599,17.78,2.82,2022-05-12,23:09:58
9,600,16.26,13.89,2022-05-12,23:10:58
9,601,18.8,19.23,2022-05-12,23:11:58
9,602,20.99,6.64,2022-05-12,23:12:58
9,603,5.76,8.15,2022-05-12,23:13:58
9,604,4.28,6.42,2022-05-12,23:14:58
9,605,20.71,8.89,2022-05-12,23:15:58
9,606,6.94,6.23,2022-05-12,23:16:58
9,607,10.36,10.89,2022-05-12,23:17:58
9,608,11.87,16.35,2022-05-12,23:18:58
9,609,12.22,1.75,2022-05-12,23:19:58
10,610,19.59,1.21,2022-05-16,18:02:56
10,611,3.19,17.88,2022-05-16,18:03:56
10,612,10.76,5.25,2022-05-16,18:04:56
10,613,3.82,18.81,2022-05-16,18:05:56
10,614,20.29,16.32,2022-05-16,18:06:56
10,615,15.47,15.57,2022-05-16,18:07:56
10,616,1.1,16.05,2022-05-16,18:08:56
10,617,6.33,8.97,2022-05-16,18:09:56
10,618,20.53,14.09,2022-05-16,18:10:56
10,619,20.52,18.79,2022-05-16,18:11:56
10,620,10.44,19.12,2022-05-16,18:12:56
10,621,20.74,11.84,2022-05-16,18:13:56
10,622,12.68,1.34,2022-05-16,18:14:56
10,623,10.83,2.76,2022-05-16,18:15:56
10,624,16.49,20.77,2022-05-16,18:16:56
10,625,20.29,14.02,2022-05-16,18:17:56
10,626,6.74,13.04,2022-05-16,18:18:56
10,627,15.67,4.56,2022-05-16,18:19:56
10,628,9.64,5.68,2022-05-16,18:20:56
10,629,10.02,20.59,2022-05-16,18:21:56
10,630,18.65,3.89,2022-05-16,18:22:56
10,631,20.34,8.3,2022-05-16,18:23:56
10,632,20.73,16.94,2022-05-16,18:24:56
10,633,10.84,11.76,2022-05-16,18:25:56
10,634,16.03,14.95,2022-05-16,18:26:56
10,635,14.65,16.78,2022-05-16,18:27:56
10,636,7.61,18.7,2022-05-16,18:28:56
10,637,10.76,10.88,2022-05-16,18:29:56
10,638,2.97,7.86,2022-05-16,18:30:56
10,639,4.01,8.45,2022-05-16,18:31:56
10,640,15.73,12.7,2022-05-16,18:32:56
10,641,1.29,12.1,2022-05-16,18:33:56
10,642,18.06,15.93,2022-05-16,18:34:56
10,643,15.8,16.86,2022-05-16,18:35:56
10,644,9.62,4.35,2022-05-16,18:36:56
10,645,15.15,19.02,2022-05-16,18:37:56
10,646,9.65,13.05,2022-05-16,18:38:56
10,647,6.75,7.93,2022-05-16,18:39:56
10,648,19.09,5.59,2022-05-16,18:40:56
10,649,17.78,17.76,2022-05-16,18:41:56
10,650,16.61,13.86,2022-05-16,18:42:56
10,651,12.39,14.65,2022-05-16,18:43:56
10,652,9.87,14.57,2022-05-16,18:44:56
10,653,6.36,9.91,2022-05-16,18:45:56
10,654,4.34,3.33,2022-05-16,18:46:56
10,655,18.75,11.04,2022-05-16,18:47:56
10,656,18.55,15.72,2022-05-16,18:48:56
10,657,8.04,15.31,2022-05-16,18:49:56
10,658,1.75,20.49,2022-05-16,18:50:56
10,659,4.08,15.77,2022-05-16,18:51:56
10,660,14.66,14.39,2022-05-16,18:52:56
10,661,15.17,7.29,2022-05-16,18:53:56
10,662,19.24,4.61,2022-05-16,18:54:56
10,663,3.27,14.76,2022-05-16,18:55:56
10,664,18.28,5.97,2022-05-16,18:56:56
10,665,20.03,10.67,2022-05-16,18:57:56
10,666,10.58,19.58,2022-05-16,18:58:56
11,667,2.2,7.25,2022-05-21,01:45:33
11,668,20.72,10.65,2022-05-21,01:46:33
11,669,17.76,2.24,2022-05-21,01:47:33
11,670,18.77,20.44,2022-05-21,01:48:33
11,671,17.73,18.05,2022-05-21,01:49:33
11,672,14.81,18.51,2022-05-21,01:50:33
11,673,7.65,10.07,2022-05-21,01:51:33
11,674,18.29,9.82,2022-05-21,01:52:33
11,675,19.43,12.67,2022-05-21,01:53:33
11,676,15.14,1.18,2022-05-21,01:54:33
11,677,15.56,8.08,2022-05-21,01:55:33
11,678,5.61,1.46,2022-05-21,01:56:33
11,679,8.96,7.38,2022-05-21,01:57:33
11,680,3.86,20.25,2022-05-21,01:58:33
11,681,9.31,20.82,2022-05-21,01:59:33
11,682,8.26,20.55,2022-05-21,02:00:33
11,683,10.7,4.07,2022-05-21,02:01:33
11,684,17.0,20.13,2022-05-21,02:02:33
11,685,17.17,14.3,2022-05-21,02:03:33
11,686,8.04,20.68,2022-05-21,02:04:33
11,687,7.98,3.95,2022-05-21,02:05:33
11,688,9.18,12.04,2022-05-21,02:06:33
11,689,6.07,15.99,2022-05-21,02:07:33
11,690,7.39,1.3,2022-05-21,02:08:33
11,691,18.44,19.0,2022-05-21,02:09:33
11,692,9.95,5.44,2022-05-21,02:10:33
11,693,17.23,17.0,2022-05-21,02:11:33
11,694,16.22,4.65,2022-05-21,02:12:33
11,695,8.03,7.12,2022-05-21,02:13:33
11,696,16.24,13.42,2022-05-21,02:14:33
11,697,13.79,8.4,2022-05-21,02:15:33
11,698,14.87,16.02,2022-05-21,02:16:33
11,699,6.67,1.1,2022-05-21,02:17:33
11,700,10.8,7.22,2022-05-21,02:18:33
11,701,5.3,16.54,2022-05-21,02:19:33
11,702,5.53,12.99,2022-05-21,02:20:33
11,703,5.05,13.93,2022-05-21,02:21:33
11,704,4.31,11.81,2022-05-21,02:22:33
11,705,15.83,19.01,2022-05-21,02:23:33
11,706,14.9,9.62,2022-05-21,02:24:33
11,707,11.46,6.42,2022-05-21,02:25:33
11,708,16.12,15.1,2022-05-21,02:26:33
11,709,7.19,1.39,2022-05-21,02:27:33
11,710,17.2,11.91,2022-05-21,02:28:33
11,711,18.87,4.87,2022-05-21,02:29:33
11,712,1.29,1.19,2022-05-21,02:30:33
11,713,2.08,6.98,2022-05-21,02:31:33
11,714,6.35,19.09,2022-05-21,02:32:33
11,715,1.87,4.0,2022-05-21,02:33:33
11,716,15.95,18.99,2022-05-21,02:34:33
11,717,20.04,12.18,2022-05-21,02:35:33
11,718,13.51,18.4,2022-05-21,02:36:33
11,719,16.06,5.46,2022-05-21,02:37:33
11,720,5.42,5.12,2022-05-21,02:38:33
11,721,9.98,7.61,2022-05-21,02:39:33
11,722,15.8,7.31,2022-05-21,02:40:33
11,723,12.86,9.49,2022-05-21,02:41:33
11,724,7.57,15.5,2022-05-21,02:42:33
11,725,6.08,17.42,2022-05-21,02:43:33
11,726,1.43,3.01,2022-05-21,02:44:33
11,727,11.04,10.34,2022-05-21,02:45:33
11,728,19.96,20.97,2022-05-21,02:46:33
11,729,2.8,14.84,2022-05-21,02:47:33
11,730,19.4,11.64,2022-05-21,02:48:33
11,731,18.23,14.19,2022-05-21,02:49:33
11,732,1.66,5.7,2022-05-21,02:50:33
11,733,9.01,9.58,2022-05-21,02:51:33
11,734,15.99,16.74,2022-05-21,02:52:33
11,735,14.05,8.75,2022-05-21,02:53:33
11,736,19.14,15.6,2022-05-21,02:54:33
11,737,19.41,5.09,2022-05-21,02:55:33
11,738,5.98,10.62,2022-05-21,02:56:33
11,739,16.68,11.1,2022-05-21,02:57:33
11,740,13.33,7.2,2022-05-21,02:58:33
11,741,9.87,11.81,2022-05-21,02:59:33
11,742,14.18,11.54,2022-05-21,03:00:33
11,743,19.18,17.41,2022-05-21,03:01:33
11,744,14.32,20.51,2022-05-21,03:02:33
11,745,3.59,18.57,2022-05-21,03:03:33
11,746,6.06,20.99,2022-05-21,03:04:33
11,747,8.49,1.56,2022-05-21,03:05:33
11,748,16.65,7.79,2022-05-21,03:06:33
11,749,9.85,17.1,2022-05-21,03:07:33
11,750,8.08,20.73,2022-05-21,03:08:33
11,751,11.64,2.87,2022-05-21,03:09:33
11,752,2.25,16.64,2022-05-21,03:10:33
11,753,17.28,18.83,2022-05-21,03:11:33
11,754,10.09,17.52,2022-05-21,03:12:33
12,755,19.05,12.42,2022-05-18,01:10:00
12,756,7.96,20.57,2022-05-18,01:11:00
12,757,12.39,20.5,2022-05-18,01:12:00
12,758,9.01,17.92,2022-05-18,01:13:00
12,759,18.4,20.21,2022-05-18,01:14:00
12,760,16.23,12.79,2022-05-18,01:15:00
12,761,2.71,16.15,2022-05-18,01:16:00
12,762,13.03,16.25,2022-05-18,01:17:00
12,763,18.12,11.91,2022-05-18,01:18:00
12,764,3.7,15.95,2022-05-18,01:19:00
12,765,7.75,20.64,2022-05-18,01:20:00
12,766,5.49,9.65,2022-05-18,01:21:00
12,767,6.66,14.51,2022-05-18,01:22:00
12,768,10.14,13.32,2022-05-18,01:23:00
12,769,18.93,5.96,2022-05-18,01:24:00
12,770,3.56,6.83,2022-05-18,01:25:00
12,771,12.4,18.38,2022-05-18,01:26:00
12,772,4.84,13.59,2022-05-18,01:27:00
12,773,9.21,16.89,2022-05-18,01:28:00
12,774,18.44,4.08,2022-05-18,01:29:00
12,775,19.22,7.61,2022-05-18,01:30:00
12,776,9.51,19.88,2022-05-18,01:31:00
12,777,6.25,1.47,2022-05-18,01:32:00
12,778,9.95,17.37,2022-05-18,01:33:00
12,779,3.84,6.82,2022-05-18,01:34:00
12,780,18.57,5.11,2022-05-18,01:35:00
12,781,20.13,7.33,2022-05-18,01:36:00
12,782,6.84,7.41,2022-05-18,01:37:00
12,783,20.6,16.26,2022-05-18,01:38:00
12,784,5.55,13.3,2022-05-18,01:39:00
12,785,4.37,19.89,2022-05-18,01:40:00
12,786,15.0,4.64,2022-05-18,01:41:00
12,787,8.8,17.97,2022-05-18,01:42:00
12,788,4.86,13.39,2022-05-18,01:43:00
12,789,9.25,4.85,2022-05-18,01:44:00
12,790,3.11,1.03,2022-05-18,01:45:00
12,791,6.73,6.09,2022-05-18,01:46:00
12,792,13.39,15.24,2022-05-18,01:47:00
12,793,14.19,18.3,2022-05-18,01:48:00
12,794,19.0,12.68,2022-05-18,01:49:00
12,795,17.11,14.68,2022-05-18,01:50:00
12,796,20.15,14.64,2022-05-18,01:51:00
12,797,13.62,19.83,2022-05-18,01:52:00
12,798,6.04,19.37,2022-05-18,01:53:00
12,799,1.06,4.47,2022-05-18,01:54:00
12,800,16.27,15.04,2022-05-18,01:55:00
12,801,14.89,12.79,2022-05-18,01:56:00
12,802,16.88,19.39,2022-05-18,01:57:00
12,803,4.8,2.41,2022-05-18,01:58:00
12,804,20.32,11.08,2022-05-18,01:59:00
12,805,7.85,11.84,2022-05-18,02:00:00
12,806,8.9,17.8,2022-05-18,02:01:00
12,807,8.15,2.57,2022-05-18,02:02:00
12,808,8.31,3.65,2022-05-18,02:03:00
12,809,7.53,13.61,2022-05-18,02:04:00
12,810,19.59,7.91,2022-05-18,02:05:00
12,811,10.17,19.4,2022-05-18,02:06:00
12,812,2.42,19.94,2022-05-18,02:07:00
12,813,15.48,4.19,2022-05-18,02:08:00
12,814,16.04,20.22,2022-05-18,02:09:00
12,815,3.19,7.09,2022-05-18,02:10:00
12,816,8.02,14.93,2022-05-18,02:11:00
12,817,14.77,9.6,2022-05-18,02:12:00
13,818,17.73,3.5,2022-05-16,02:57:01
13,819,13.61,2.35,2022-05-16,02:58:01
13,820,13.23,17.41,2022-05-16,02:59:01
13,821,3.22,9.16,2022-05-16,03:00:01
13,822,1.15,10.21,2022-05-16,03:01:01
13,823,7.42,12.31,2022-05-16,03:02:01
13,824,3.43,1.91,2022-05-16,03:03:01
13,825,5.21,10.0,2022-05-16,03:04:01
13,826,3.01,7.82,2022-05-16,03:05:01
13,827,3.01,11.68,2022-05-16,03:06:01
13,828,14.81,5.03,2022-05-16,03:07:01
13,829,2.47,5.72,2022-05-16,03:08:01
13,830,14.26,1.68,2022-05-16,03:09:01
13,831,3.76,4.26,2022-05-16,03:10:01
13,832,12.35,15.61,2022-05-16,03:11:01
13,833,10.98,12.56,2022-05-16,03:12:01
13,834,10.07,6.79,2022-05-16,03:13:01
13,835,2.91,8.93,2022-05-16,03:14:01
13,836,11.29,12.2,2022-05-16,03:15:01
13,837,12.2,8.29,2022-05-16,03:16:01
13,838,7.9,18.84,2022-05-16,03:17:01
13,839,3.02,2.63,2022-05-16,03:18:01
13,840,16.1,20.81,2022-05-16,03:19:01
13,841,3.73,19.75,2022-05-16,03:20:01
13,842,1.99,5.01,2022-05-16,03:21:01
13,843,6.7,1.1,2022-05-16,03:22:01
13,844,13.98,3.39,2022-05-16,03:23:01
13,845,9.05,3.19,2022-05-16,03:24:01
13,846,9.08,15.71,2022-05-16,03:25:01
13,847,4.69,16.35,2022-05-16,03:26:01
13,848,4.31,7.55,2022-05-16,03:27:01
13,849,20.59,1.89,2022-05-16,03:28:01
13,850,4.78,4.0,2022-05-16,03:29:01
13,851,10.95,8.44,2022-05-16,03:30:01
13,852,4.18,7.45,2022-05-16,03:31:01
13,853,1.45,3.89,2022-05-16,03:32:01
13,854,5.4,16.18,2022-05-16,03:33:01
13,855,16.53,14.02,2022-05-16,03:34:01
13,856,9.71,11.1,2022-05-16,03:35:01
13,857,10.3,16.95,2022-05-16,03:36:01
13,858,16.73,18.12,2022-05-16,03:37:01
13,859,16.24,4.96,2022-05-16,03:38:01
13,860,6.81,7.0,2022-05-16,03:39:01
13,861,11.6,8.89,2022-05-16,03:40:01
13,862,11.96,20.97,2022-05-16,03:41:01
13,863,4.65,3.04,2022-05-16,03:42:01
13,864,13.4,8.41,2022-05-16,03:43:01
13,865,8.27,6.61,2022-05-16,03:44:01
13,866,11.64,16.12,2022-05-16,03:45:01
13,867,5.83,15.95,2022-05-16,03:46:01
13,868,14.35,12.49,2022-05-16,03:47:01
13,869,17.06,15.05,2022-05-16,03:48:01
13,870,7.35,8.0,2022-05-16,03:49:01
13,871,20.31,13.94,2022-05-16,03:50:01
13,872,9.38,16.82,2022-05-16,03:51:01
13,873,9.92,20.92,2022-05-16,03:52:01
13,874,6.35,11.86,2022-05-16,03:53:01
13,875,4.94,8.0,2022-05-16,03:54:01
13,876,9.54,13.59,2022-05-16,03:55:01
13,877,6.18,20.54,2022-05-16,03:56:01
13,878,2.79,15.58,2022-05-16,03:57:01
13,879,4.24,11.91,2022-05-16,03:58:01
13,880,12.2,17.19,2022-05-16,03:59:01
13,881,19.86,16.43,2022-05-16,04:00:01
13,882,12.34,6.32,2022-05-16,04:01:01
13,883,4.22,8.09,2022-05-16,04:02:01
13,884,2.13,10.71,2022-05-16,04:03:01
13,885,14.31,1.59,2022-05-16,04:04:01
13,886,9.77,4.79,2022-05-16,04:05:01
13,887,13.39,1.99,2022-05-16,04:06:01
13,888,4.95,6.08,2022-05-16,04:07:01
13,889,18.78,9.68,2022-05-16,04:08:01
13,890,2.13,16.93,2022-05-16,04:09:01
14,891,10.56,19.74,2022-05-15,11:13:50
14,892,5.9,3.87,2022-05-15,11:14:50
14,893,7.19,14.18,2022-05-15,11:15:50
14,894,16.49,18.94,2022-05-15,11:16:50
14,895,18.97,1.58,2022-05-15,11:17:50
14,896,8.76,16.88,2022-05-15,11:18:50
14,897,7.53,14.37,2022-05-15,11:19:50
14,898,11.18,9.87,2022-05-15,11:20:50
14,899,9.4,2.57,2022-05-15,11:21:50
14,900,11.36,10.51,2022-05-15,11:22:50
14,901,4.32,14.61,2022-05-15,11:23:50
14,902,4.04,16.56,2022-05-15,11:24:50
14,903,16.02,10.15,2022-05-15,11:25:50
14,904,17.41,8.72,2022-05-15,11:26:50
14,905,11.5,11.44,2022-05-15,11:27:50
14,906,9.81,10.22,2022-05-15,11:28:50
14,907,17.77,12.23,2022-05-15,11:29:50
14,908,11.27,8.44,2022-05-15,11:30:50
14,909,6.5,6.68,2022-05-15,11:31:50
14,910,5.06,2.91,2022-05-15,11:32:50
14,911,5.87,2.88,2022-05-15,11:33:50
14,912,17.61,6.23,2022-05-15,11:34:50
14,913,16.5,15.09,2022-05-15,11:35:50
14,914,13.29,14.35,2022-05-15,11:36:50
14,915,8.15,18.32,2022-05-15,11:37:50
14,916,15.51,11.7,2022-05-15,11:38:50
14,917,7.31,11.85,2022-05-15,11:39:50
14,918,3.85,16.01,2022-05-15,11:40:50
14,919,12.87,17.45,2022-05-15,11:41:50
14,920,14.01,4.46,2022-05-15,11:42:50
14,921,20.45,4.07,2022-05-15,11:43:50
14,922,8.95,14.61,2022-05-15,11:44:50
14,923,12.32,15.79,2022-05-15,11:45:50
14,924,1.78,1.18,2022-05-15,11:46:50
14,925,13.08,4.45,2022-05-15,11:47:50
14,926,6.4,11.62,2022-05-15,11:48:50
14,927,16.36,13.0,2022-05-15,11:49:50
14,928,9.42,10.36,2022-05-15,11:50:50
14,929,19.19,2.12,2022-05-15,11:51:50
14,930,18.53,3.15,2022-05-15,11:52:50
14,931,4.12,12.2,2022-05-15,11:53:50
14,932,9.21,1.79,2022-05-15,11:54:50
14,933,11.88,17.55,2022-05-15,11:55:50
14,934,7.29,18.32,2022-05-15,11:56:50
14,935,14.21,8.39,2022-05-15,11:57:50
14,936,12.8,8.58,2022-05-15,11:58:50
14,937,18.3,4.41,2022-05-15,11:59:50
14,938,17.95,9.25,2022-05-15,12:00:50
14,939,19.39,12.09,2022-05-15,12:01:50
14,940,10.95,1.57,2022-05-15,12:02:50
14,941,20.65,13.07,2022-05-15,12:03:50
14,942,19.64,8.86,2022-05-15,12:04:50
14,943,9.69,20.65,2022-05-15,12:05:50
14,944,11.65,2.18,2022-05-15,12:06:50
14,945,11.82,6.41,2022-05-15,12:07:50
14,946,11.93,19.93,2022-05-15,12:08:50
14,947,8.42,2.86,2022-05-15,12:09:50
14,948,11.36,7.55,2022-05-15,12:10:50
14,949,5.24,5.71,2022-05-15,12:11:50
14,950,5.32,19.78,2022-05-15,12:12:50
14,951,7.52,18.25,2022-05-15,12:13:50
14,952,4.6,19.65,2022-05-15,12:14:50
14,953,4.07,15.99,2022-05-15,12:15:50
14,954,15.84,19.79,2022-05-15,12:16:50
14,955,17.38,17.32,2022-05-15,12:17:50
14,956,15.45,4.42,2022-05-15,12:18:50
14,957,2.28,5.3,2022-05-15,12:19:50
14,958,1.6,13.59,2022-05-15,12:20:50
14,959,5.45,3.73,2022-05-15,12:21:50
14,960,13.03,15.63,2022-05-15,12:22:50
14,961,5.04,1.14,2022-05-15,12:23:50
14,962,18.77,14.49,2022-05-15,12:24:50
14,963,2.47,7.25,2022-05-15,12:25:50
14,964,11.54,8.94,2022-05-15,12:26:50
14,965,1.46,14.74,2022-05-15,12:27:50
14,966,10.53,14.62,2022-05-15,12:28:50
14,967,9.68,1.14,2022-05-15,12:29:50
14,968,16.44,18.14,2022-05-15,12:30:50
14,969,15.04,1.68,2022-05-15,12:31:50
14,970,3.23,14.63,2022-05-15,12:32:50
14,971,14.81,2.87,2022-05-15,12:33:50
14,972,9.18,2.92,2022-05-15,12:34:50
14,973,16.22,19.93,2022-05-15,12:35:50
14,974,9.15,16.0,2022-05-15,12:36:50
14,975,8.36,8.19,2022-05-15,12:37:50
14,976,20.34,20.76,2022-05-15,12:38:50
14,977,7.22,16.78,2022-05-15,12:39:50
14,978,19.21,10.57,2022-05-15,12:40:50
14,979,15.68,2.17,2022-05-15,12:41:50
14,980,3.05,19.9,2022-05-15,12:42:50
14,981,15.54,4.77,2022-05-15,12:43:50
14,982,6.48,20.4,2022-05-15,12:44:50
14,983,10.58,2.68,2022-05-15,12:45:50
14,984,10.8,15.5,2022-05-15,12:46:50
14,985,8.84,4.95,2022-05-15,12:47:50
14,986,16.4,6.03,2022-05-15,12:48:50
14,987,6.67,2.61,2022-05-15,12:49:50
14,988,15.52,12.52,2022-05-15,12:50:50
15,989,15.17,6.47,2022-05-19,03:13:11
15,990,7.48,12.59,2022-05-19,03:14:11
15,991,20.73,3.66,2022-05-19,03:15:11
15,992,9.09,2.96,2022-05-19,03:16:11
15,993,19.33,13.4,2022-05-19,03:17:11
15,994,8.94,12.44,2022-05-19,03:18:11
15,995,6.75,14.95,2022-05-19,03:19:11
15,996,10.58,6.35,2022-05-19,03:20:11
15,997,2.84,13.51,2022-05-19,03:21:11
15,998,9.35,1.82,2022-05-19,03:22:11
15,999,19.26,5.66,2022-05-19,03:23:11
15,1000,1.85,16.04,2022-05-19,03:24:11
15,1001,17.15,8.54,2022-05-19,03:25:11
15,1002,8.33,11.45,2022-05-19,03:26:11
15,1003,1.78,7.89,2022-05-19,03:27:11
15,1004,8.6,19.97,2022-05-19,03:28:11
15,1005,1.92,11.12,2022-05-19,03:29:11
15,1006,2.7,18.2,2022-05-19,03:30:11
15,1007,5.71,9.84,2022-05-19,03:31:11
15,1008,2.46,3.52,2022-05-19,03:32:11
15,1009,7.58,13.15,2022-05-19,03:33:11
15,1010,10.32,18.02,2022-05-19,03:34:11
15,1011,4.21,6.61,2022-05-19,03:35:11
15,1012,16.08,17.64,2022-05-19,03:36:11
15,1013,5.87,10.26,2022-05-19,03:37:11
15,1014,18.11,9.74,2022-05-19,03:38:11
15,1015,9.52,17.72,2022-05-19,03:39:11
15,1016,12.3,7.22,2022-05-19,03:40:11
15,1017,7.39,9.92,2022-05-19,03:41:11
15,1018,5.78,19.16,2022-05-19,03:42:11
15,1019,6.49,18.26,2022-05-19,03:43:11
15,1020,15.09,7.5,2022-05-19,03:44:11
15,1021,15.22,5.08,2022-05-19,03:45:11
15,1022,2.32,11.08,2022-05-19,03:46:11
15,1023,17.75,18.0,2022-05-19,03:47:11
15,1024,5.24,8.9,2022-05-19,03:48:11
15,1025,5.42,4.87,2022-05-19,03:49:11
15,1026,20.69,3.72,2022-05-19,03:50:11
15,1027,3.37,11.15,2022-05-19,03:51:11
15,1028,7.67,1.14,2022-05-19,03:52:11
15,1029,16.98,13.74,2022-05-19,03:53:11
15,1030,19.13,8.72,2022-05-19,03:54:11
15,1031,9.41,19.56,2022-05-19,03:55:11
15,1032,3.03,9.4,2022-05-19,03:56:11
15,1033,14.86,15.54,2022-05-19,03:57:11
15,1034,16.97,5.58,2022-05-19,03:58:11
15,1035,7.27,14.22,2022-05-19,03:59:11
15,1036,3.07,18.4,2022-05-19,04:00:11
15,1037,8.08,10.94,2022-05-19,04:01:11
15,1038,20.79,8.98,2022-05-19,04:02:11
15,1039,4.87,2.56,2022-05-19,04:03:11
15,1040,11.1,18.51,2022-05-19,04:04:11
15,1041,17.77,5.91,2022-05-19,04:05:11
15,1042,18.89,11.94,2022-05-19,04:06:11
15,1043,18.56,16.03,2022-05-19,04:07:11
15,1044,12.71,11.77,2022-05-19,04:08:11
15,1045,14.04,3.25,2022-05-19,04:09:11
15,1046,9.85,20.11,2022-05-19,04:10:11
15,1047,8.15,13.83,2022-05-19,04:11:11
15,1048,13.33,14.37,2022-05-19,04:12:11
15,1049,18.78,12.69,2022-05-19,04:13:11
15,1050,17.94,4.04,2022-05-19,04:14:11
15,1051,2.39,4.05,2022-05-19,04:15:11
15,1052,10.97,5.28,2022-05-19,04:16:11
16,1053,18.15,17.49,2022-05-15,03:54:15
16,1054,7.5,7.02,2022-05-15,03:55:15
16,1055,10.37,15.03,2022-05-15,03:56:15
16,1056,20.6,9.73,2022-05-15,03:57:15
16,1057,9.78,1.76,2022-05-15,03:58:15
16,1058,1.4,12.96,2022-05-15,03:59:15
16,1059,12.21,14.24,2022-05-15,04:00:15
16,1060,20.99,14.54,2022-05-15,04:01:15
16,1061,16.48,9.56,2022-05-15,04:02:15
16,1062,20.71,10.67,2022-05-15,04:03:15
16,1063,1.42,1.79,2022-05-15,04:04:15
16,1064,15.33,5.22,2022-05-15,04:05:15
16,1065,7.06,13.31,2022-05-15,04:06:15
16,1066,17.86,17.72,2022-05-15,04:07:15
16,1067,6.36,18.04,2022-05-15,04:08:15
16,1068,6.82,20.88,2022-05-15,04:09:15
16,1069,6.3,6.87,2022-05-15,04:10:15
16,1070,17.46,16.59,2022-05-15,04:11:15
16,1071,19.5,9.49,2022-05-15,04:12:15
16,1072,16.24,8.41,2022-05-15,04:13:15
16,1073,5.81,3.06,2022-05-15,04:14:15
16,1074,6.21,18.41,2022-05-15,04:15:15
16,1075,5.65,1.01,2022-05-15,04:16:15
16,1076,16.87,5.0,2022-05-15,04:17:15
16,1077,2.69,13.32,2022-05-15,04:18:15
16,1078,12.0,2.62,2022-05-15,04:19:15
16,1079,11.75,13.6,2022-05-15,04:20:15
16,1080,18.5,13.53,2022-05-15,04:21:15
16,1081,12.21,3.13,2022-05-15,04:22:15
16,1082,18.57,14.34,2022-05-15,04:23:15
16,1083,16.62,2.03,2022-05-15,04:24:15
16,1084,18.53,12.1,2022-05-15,04:25:15
16,1085,15.36,10.81,2022-05-15,04:26:15
16,1086,12.47,16.04,2022-05-15,04:27:15
16,1087,1.68,9.79,2022-05-15,04:28:15
16,1088,4.79,2.22,2022-05-15,04:29:15
16,1089,4.49,20.84,2022-05-15,04:30:15
16,1090,17.29,11.34,2022-05-15,04:31:15
16,1091,16.28,7.45,2022-05-15,04:32:15
16,1092,16.06,17.4,2022-05-15,04:33:15
16,1093,20.29,14.55,2022-05-15,04:34:15
16,1094,18.86,7.6,2022-05-15,04:35:15
16,1095,17.37,12.44,2022-05-15,04:36:15
16,1096,8.69,1.68,2022-05-15,04:37:15
16,1097,19.15,8.89,2022-05-15,04:38:15
16,1098,17.57,18.0,2022-05-15,04:39:15
16,1099,16.6,20.31,2022-05-15,04:40:15
16,1100,16.42,1.93,2022-05-15,04:41:15
16,1101,7.91,7.5,2022-05-15,04:42:15
16,1102,4.01,17.47,2022-05-15,04:43:15
16,1103,8.57,19.09,2022-05-15,04:44:15
16,1104,7.35,14.84,2022-05-15,04:45:15
16,1105,7.27,8.28,2022-05-15,04:46:15
16,1106,1.26,15.59,2022-05-15,04:47:15
16,1107,20.27,10.1,2022-05-15,04:48:15
16,1108,14.96,10.9,2022-05-15,04:49:15
17,1109,11.4,5.56,2022-05-19,08:33:01
17,1110,14.28,16.77,2022-05-19,08:34:01
17,1111,6.31,9.09,2022-05-19,08:35:01
17,1112,16.51,15.38,2022-05-19,08:36:01
